test_dur,protocol,pkt_len,pd,ed,nav,eirp,nss,mcs,per,mean_rssi_value,std_rssi_value,ap_hear_prob_pd,nav_silence_ratio,pd_counts,ap_pair_hear_prob_pd,throughput
60,tcp,1500,-82,-62,-88,12,2,4,0.14,-80.20833333333333,4.618614210152459,0.6458333333333334,14.106333333333334,49.0,0.20270270270270271,80.0
60,tcp,1500,-82,-62,-88,12,2,9,0.09,-78.2439024390244,4.771769052764486,0.926829268292683,15.073333333333334,46.0,0.20270270270270271,110.67
60,tcp,1500,-82,-62,-88,13,2,7,0.14,-83.1875,6.511708205225415,0.1875,24.584333333333333,54.0,0.1875,13.34
60,tcp,1500,-82,-62,-88,13,2,8,0.11,-81.16666666666667,2.5020193864358866,0.6818181818181818,13.789,69.0,0.1875,89.34
60,tcp,1500,-82,-62,-88,13,2,9,0.09,-78.31372549019608,4.44791291034095,0.9411764705882353,15.135333333333334,54.0,0.1875,116.0
60,udp,1500,-82,-62,-88,13,2,5,0.15,-83.1875,6.511708205225415,0.1875,20.153,54.0,0.1875,39.28
60,udp,1500,-82,-62,-88,13,2,5,0.16,-81.16666666666667,2.5020193864358866,0.6818181818181818,14.451666666666666,69.0,0.1875,65.98
60,udp,1500,-82,-62,-88,13,2,9,0.18,-78.31372549019608,4.44791291034095,0.9411764705882353,18.074666666666666,54.0,0.1875,80.29
60,tcp,1500,-82,-62,-88,14,2,7,0.1,-82.32,6.9381265482837655,0.24,19.892833333333332,49.0,0.07582938388625593,29.34
60,tcp,1500,-82,-62,-88,14,2,4,0.11,-86.79383886255924,2.551397712398232,0.07582938388625593,11.841333333333333,47.0,0.07582938388625593,83.99
60,tcp,1500,-82,-62,-88,14,2,9,0.09,-79.2,4.4533950276982255,0.8181818181818182,16.0035,57.0,0.07582938388625593,93.34
60,udp,1500,-82,-62,-88,14,2,7,0.12,-82.32,6.9381265482837655,0.24,17.9185,49.0,0.07582938388625593,56.51
60,udp,1500,-82,-62,-88,14,2,4,0.16,-86.79383886255924,2.551397712398232,0.07582938388625593,14.507166666666667,47.0,0.07582938388625593,62.06
60,udp,1500,-82,-62,-88,14,2,9,0.16,-79.2,4.4533950276982255,0.8181818181818182,18.943666666666665,57.0,0.07582938388625593,62.36
60,tcp,1500,-82,-62,-88,15,2,7,0.11,-84.95444191343964,1.1564308045117417,0.04100227790432802,16.728,268.0,0.04100227790432802,41.33
60,tcp,1500,-82,-62,-88,15,2,4,0.14,-86.01576576576576,1.9664354954452326,0.08108108108108109,9.184166666666666,92.0,0.04100227790432802,64.0
60,tcp,1500,-82,-62,-88,15,2,9,0.12,-87.62302483069978,2.253687796336562,0.05417607223476298,18.148833333333332,333.0,0.04100227790432802,64.0
60,udp,1500,-82,-62,-88,15,2,7,0.1,-84.95444191343964,1.1564308045117417,0.04100227790432802,17.13233333333333,268.0,0.04100227790432802,63.21
60,udp,1500,-82,-62,-88,15,2,5,0.15,-86.01576576576576,1.9664354954452326,0.08108108108108109,13.963833333333334,92.0,0.04100227790432802,67.27
60,udp,1500,-82,-62,-88,15,2,9,0.16,-87.62302483069978,2.253687796336562,0.05417607223476298,19.8365,333.0,0.04100227790432802,55.79
60,tcp,1500,-82,-62,-88,16,2,7,0.11,-83.99527186761229,1.941210745325321,0.06382978723404255,13.685333333333332,269.0,0.06382978723404255,46.67
60,tcp,1500,-82,-62,-88,16,2,4,0.13,-85.3675,2.476377142117089,0.0675,12.136,182.0,0.06382978723404255,40.01
60,tcp,1500,-82,-62,-88,16,2,10,0.18,-77.8974358974359,5.0677202268054335,1.0,13.490666666666666,382.0,0.06382978723404255,68.0
60,udp,1500,-82,-62,-88,16,2,5,0.2,-83.99527186761229,1.941210745325321,0.06382978723404255,15.338,269.0,0.06382978723404255,29.74
60,udp,1500,-82,-62,-88,16,2,4,0.18,-85.3675,2.476377142117089,0.0675,15.036666666666667,182.0,0.06382978723404255,26.37
60,udp,1500,-82,-62,-88,16,2,10,0.24,-77.8974358974359,5.0677202268054335,1.0,9.938666666666666,382.0,0.06382978723404255,96.51
60,tcp,1500,-82,-62,-88,17,2,7,0.09,-60.75,3.2691742076555053,1.0,10.197833333333334,32.0,0.07664670658682635,78.67
60,tcp,1500,-82,-62,-88,17,2,5,0.11,-84.75413711583924,2.0653795237059764,0.08747044917257683,11.605666666666668,285.0,0.07664670658682635,52.0
60,tcp,1500,-82,-62,-88,17,2,10,0.25,-84.80958083832336,2.350365840626206,0.07664670658682635,19.8025,207.0,0.07664670658682635,16.0
60,udp,1500,-82,-62,-88,17,2,7,0.07,-60.75,3.2691742076555053,1.0,12.143833333333333,32.0,0.07664670658682635,91.6
60,udp,1500,-82,-62,-88,17,2,5,0.12,-84.75413711583924,2.0653795237059764,0.08747044917257683,13.682333333333334,285.0,0.07664670658682635,65.43
60,udp,1500,-82,-62,-88,17,2,10,0.33,-84.80958083832336,2.350365840626206,0.07664670658682635,22.7435,207.0,0.07664670658682635,12.88
60,tcp,1500,-82,-62,-88,18,2,7,0.13,-82.79405034324942,0.8709190953768908,0.32494279176201374,12.658666666666667,324.0,0.07746478873239436,39.99
60,tcp,1500,-82,-62,-88,18,2,5,0.14,-83.96478873239437,2.055835522883588,0.07746478873239436,11.079166666666667,387.0,0.07746478873239436,38.68
60,tcp,1500,-82,-62,-88,18,2,10,0.18,-76.17391304347827,5.805935298303861,1.0,11.1245,661.0,0.07746478873239436,76.0
60,tcp,1500,-82,-62,-88,19,2,7,0.19,-81.73647058823529,1.3860521218298631,0.8282352941176471,14.1495,453.0,0.09027777777777778,24.0
60,tcp,1500,-82,-62,-88,19,2,9,0.13,-83.5,1.464075994789382,0.09027777777777778,9.229,420.0,0.09027777777777778,52.01
60,tcp,1500,-82,-62,-88,19,2,10,0.14,-83.04263093788063,2.1031580908588783,0.4725943970767357,9.3085,778.0,0.09027777777777778,96.0
60,tcp,1500,-82,-62,-88,20,2,11,0.25,-80.91348600508906,1.7452651498234777,0.9465648854961832,13.891666666666667,99.0,0.45093457943925236,22.66
60,tcp,1500,-82,-62,-88,20,2,9,0.17,-82.48364485981308,1.4858251696021005,0.45093457943925236,9.125666666666667,435.0,0.45093457943925236,62.67
60,tcp,1500,-82,-62,-88,20,2,10,0.15,-82.34848484848484,1.83808550137813,0.5214646464646465,8.084,795.0,0.45093457943925236,89.33
60,udp,1500,-82,-62,-88,20,2,7,0.2,-80.91348600508906,1.7452651498234777,0.9465648854961832,12.259666666666666,99.0,0.45093457943925236,51.9
60,udp,1500,-82,-62,-88,20,2,5,0.14,-82.48364485981308,1.4858251696021005,0.45093457943925236,12.919666666666666,435.0,0.45093457943925236,46.57
60,udp,1500,-82,-62,-88,20,2,10,0.29,-82.34848484848484,1.83808550137813,0.5214646464646465,15.3,795.0,0.45093457943925236,47.96
60,tcp,1500,-82,-62,-88,21,2,7,0.13,-84.41791044776119,2.068353735718336,0.03731343283582089,8.021166666666666,176.0,0.03731343283582089,52.01
60,tcp,1500,-82,-62,-88,21,2,5,0.15,-81.74939172749392,1.1304105878652424,0.8540145985401459,8.3525,431.0,0.03731343283582089,48.01
60,tcp,1500,-82,-62,-88,21,2,10,0.18,-81.33333333333333,2.0296940950936717,0.6564102564102564,11.295333333333334,780.0,0.03731343283582089,41.33
60,tcp,1500,-82,-62,-88,22,2,8,0.22,-58.5,4.387482193696061,1.0,9.311,4.0,0.8918238993710692,49.33
60,tcp,1500,-82,-62,-88,22,2,6,0.16,-80.76019184652279,1.3764194196648065,0.9448441247002398,7.492,432.0,0.8918238993710692,48.0
60,tcp,1500,-82,-62,-88,22,2,11,0.17,-80.44528301886793,2.3510655449454996,0.8918238993710692,9.731,795.0,0.8918238993710692,51.99
60,tcp,1500,-82,-62,-88,23,2,11,0.18,-77.93915343915344,1.2657479219233392,1.0,8.122,396.0,0.9582806573957017,53.34
60,tcp,1500,-82,-62,-88,23,2,11,0.25,-80.04298642533936,1.4708196824482827,0.9592760180995475,9.086833333333333,466.0,0.9582806573957017,37.32
60,tcp,1500,-82,-62,-88,23,2,11,0.14,-79.53097345132744,2.0875257556697773,0.9582806573957017,4.978833333333333,815.0,0.9582806573957017,81.34
60,udp,1500,-82,-62,-88,23,2,8,0.28,-77.93915343915344,1.2657479219233392,1.0,11.568666666666667,396.0,0.9582806573957017,44.4
60,udp,1500,-82,-62,-88,23,2,5,0.22,-80.04298642533936,1.4708196824482827,0.9592760180995475,11.925166666666666,466.0,0.9582806573957017,45.61
60,udp,1500,-82,-62,-88,23,2,10,0.27,-79.53097345132744,2.0875257556697773,0.9582806573957017,12.569166666666666,815.0,0.9582806573957017,58.28
60,tcp,1500,-82,-62,-88,24,2,11,0.18,-77.05357142857143,1.36825805389218,1.0,9.634333333333334,394.0,0.9784537389100126,48.0
60,tcp,1500,-82,-62,-88,24,2,11,0.23,-79.0310262529833,1.2189794419837598,0.9832935560859188,9.1,791.0,0.9784537389100126,45.34
60,tcp,1500,-82,-62,-88,24,2,11,0.14,-78.52091254752851,2.012289536804105,0.9784537389100126,6.078333333333333,804.0,0.9784537389100126,81.33
60,udp,1500,-82,-62,-88,24,2,8,0.28,-77.05357142857143,1.36825805389218,1.0,10.983833333333333,394.0,0.9784537389100126,44.5
60,udp,1500,-82,-62,-88,24,2,10,0.34,-79.0310262529833,1.2189794419837598,0.9832935560859188,12.462166666666667,791.0,0.9784537389100126,41.91
60,udp,1500,-82,-62,-88,24,2,11,0.27,-78.52091254752851,2.012289536804105,0.9784537389100126,11.521,804.0,0.9784537389100126,64.87
60,tcp,1500,-82,-62,-88,25,2,11,0.22,-78.65573770491804,2.6271010671368558,0.9911727616645649,8.268666666666666,543.0,0.9720812182741116,30.67
60,tcp,1500,-82,-62,-88,25,2,10,0.19,-78.40938166311301,1.3520881116194812,1.0,6.111666666666666,499.0,0.9720812182741116,54.66
60,tcp,1500,-82,-62,-88,25,2,11,0.12,-77.70304568527919,2.062018345653436,0.9720812182741116,5.703666666666667,819.0,0.9720812182741116,90.67
60,udp,1500,-82,-62,-88,25,2,11,0.42,-78.65573770491804,2.6271010671368558,0.9911727616645649,12.1575,543.0,0.9720812182741116,43.76
60,udp,1500,-82,-62,-88,25,2,11,0.34,-78.40938166311301,1.3520881116194812,1.0,12.2935,499.0,0.9720812182741116,53.15
60,udp,1500,-82,-62,-88,25,2,11,0.26,-77.70304568527919,2.062018345653436,0.9720812182741116,11.756,819.0,0.9720812182741116,68.57
60,tcp,1500,-82,-62,-88,26,2,11,0.22,-77.9609375,2.754926488025966,0.98828125,10.030833333333334,792.0,0.982256020278834,29.34
60,tcp,1500,-82,-62,-88,26,2,11,0.22,-78.1933216168717,2.0420597746579605,1.0,8.3715,545.0,0.982256020278834,58.66
60,tcp,1500,-82,-62,-88,26,2,11,0.09,-77.23574144486692,2.012682252492691,0.982256020278834,4.707333333333334,813.0,0.982256020278834,98.66
60,tcp,1500,-82,-62,-88,27,2,11,0.14,-76.84813384813384,3.1010605140108125,1.0,9.3135,386.0,0.9858793324775353,54.67
60,tcp,1500,-82,-62,-88,27,2,11,0.23,-78.30566534914361,2.437921110273918,1.0,8.835833333333333,513.0,0.9858793324775353,48.0
60,tcp,1500,-82,-62,-88,27,2,11,0.11,-76.24646983311938,2.093046680248914,0.9858793324775353,6.399333333333334,814.0,0.9858793324775353,84.0
60,tcp,1500,-82,-62,-88,28,2,11,0.16,-75.83912483912484,3.0468015182308315,1.0,10.226833333333333,702.0,0.9961240310077519,32.0
60,tcp,1500,-82,-62,-88,28,2,11,0.18,-77.28036175710594,2.5166529335597403,0.9961240310077519,8.171666666666667,791.0,0.9961240310077519,70.68
60,tcp,1500,-82,-62,-88,28,2,11,0.08,-75.17040951122853,2.14501270132359,1.0,5.7585,799.0,0.9961240310077519,90.66
60,tcp,1500,-82,-62,-88,29,2,11,0.14,-75.65882352941176,2.9914809197187164,1.0,8.964,596.0,0.9924050632911392,42.66
60,tcp,1500,-82,-62,-88,29,2,11,0.17,-77.16329113924051,2.634228309895645,0.9924050632911392,8.312,799.0,0.9924050632911392,58.67
60,tcp,1500,-82,-62,-88,29,2,11,0.09,-75.18537200504413,2.184939368600919,0.9936948297604036,5.488,810.0,0.9924050632911392,86.66
60,udp,1500,-82,-62,-88,29,2,8,0.27,-75.65882352941176,2.9914809197187164,1.0,14.038166666666665,596.0,0.9924050632911392,27.35
60,udp,1500,-82,-62,-88,29,2,11,0.28,-77.16329113924051,2.634228309895645,0.9924050632911392,8.691666666666666,799.0,0.9924050632911392,95.9
60,udp,1500,-82,-62,-88,29,2,4,0.24,-75.18537200504413,2.184939368600919,0.9936948297604036,13.177833333333332,810.0,0.9924050632911392,51.83
